dpd_5_cnt,dpd_15_cnt,dpd_30_cnt,close_loans_cnt,federal_district_nm,payment_type_0,payment_type_1,payment_type_2,payment_type_3,payment_type_4,payment_type_5,past_billings_cnt,score_1,score_2,age,gender,bad_flag,rep_loan_date_year,rep_loan_date_month,rep_loan_date_day,rep_loan_date_weekday,first_loan_year,first_loan_month,first_loan_day,first_loan_weekday,first_overdue_date_year,first_overdue_date_month,first_overdue_date_day,first_overdue_date_weekday
,,,2.0,3,0,0,10,0,0,0,9.0,594.9496395863288,,29,0,0,2016,11,10,4,2016,1,10,3,,,,-1
,,,0.0,4,0,0,2,0,0,0,2.0,511.2847450077578,,29,0,0,2016,4,30,2,2016,2,22,1,,,,-1
,,,0.0,3,0,0,0,2,0,0,2.0,585.9929698540457,,25,0,0,2016,11,2,6,2016,8,29,1,,,,-1
,,,0.0,3,0,0,3,0,0,0,3.0,612.3230903950008,,36,0,0,2015,7,1,6,2015,3,20,0,,,,-1
1.0,0.0,0.0,2.0,6,0,0,9,0,0,0,9.0,579.8754054014169,,28,0,0,2016,9,29,4,2015,11,14,2,2016.0,1.0,15.0,0
,,,0.0,3,0,0,1,0,0,0,,627.5837525985534,,64,0,0,2016,10,14,0,2016,10,6,4,,,,-1
,,,2.0,3,0,0,0,6,0,0,6.0,579.7819516730018,,22,0,0,2015,9,30,6,2015,3,11,6,,,,-1
,,,0.0,6,0,0,3,0,0,0,2.0,,,37,0,0,2016,2,23,5,2015,11,28,2,,,,-1
,,,1.0,5,0,0,8,0,0,0,6.0,634.3876080519926,,32,0,0,2016,10,13,4,2016,3,20,3,,,,-1
,,,7.0,6,0,0,15,0,0,0,14.0,612.2197381784796,,38,0,0,2016,10,12,6,2015,7,21,5,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,556.1958761560918,,45,1,0,2016,9,24,2,2015,9,27,3,,,,-1
,,,0.0,3,0,0,3,0,0,0,2.0,536.524424070676,,31,0,0,2015,12,26,2,2015,10,12,1,,,,-1
,,,1.0,2,0,22,0,0,0,0,9.0,587.2201150624518,,46,0,0,2016,6,16,4,2015,8,31,1,,,,-1
,,,1.0,5,0,0,5,0,0,0,5.0,619.6558545510832,,32,0,0,2015,10,12,1,2015,4,17,0,,,,-1
,,,2.0,1,0,0,7,1,0,0,7.0,572.6966468517686,,32,0,0,2016,11,5,2,2015,10,15,4,,,,-1
,,,7.0,3,0,0,19,0,0,0,18.0,611.6457322885137,,56,0,0,2016,9,23,0,2015,3,16,1,,,,-1
,,,1.0,5,0,0,2,0,0,0,3.0,615.275435199675,,31,0,0,2016,12,13,5,2016,2,13,2,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,588.4144363666293,,35,0,0,2016,12,7,6,2016,10,15,2,,,,-1
1.0,1.0,0.0,1.0,0,0,0,6,0,0,0,6.0,625.5786872215579,,61,0,0,2016,11,19,2,2016,4,26,5,2016.0,5.0,30.0,1
,,,0.0,4,0,0,3,0,0,0,5.0,636.4370701143151,,57,0,0,2016,9,18,3,2016,4,5,5,,,,-1
,,,2.0,3,0,16,0,0,0,0,7.0,,,26,0,0,2016,9,21,6,2015,12,31,4,,,,-1
,,,1.0,0,0,0,2,0,0,0,3.0,627.0548438959104,,48,0,0,2015,11,27,0,2015,4,3,0,,,,-1
,,,2.0,1,0,4,0,0,0,0,4.0,577.9856128671641,,39,1,0,2016,8,25,4,2016,4,3,3,,,,-1
,,,1.0,2,0,0,5,0,0,0,6.0,564.7379586383893,,39,0,0,2016,9,18,3,2016,3,15,5,,,,-1
,,,0.0,5,0,0,3,0,0,0,4.0,488.50659303861664,,40,1,0,2016,8,27,2,2016,4,29,0,,,,-1
,,,0.0,2,0,0,1,0,0,0,1.0,618.2204240524505,,31,0,0,2016,6,1,6,2016,4,2,2,,,,-1
,,,0.0,0,0,0,2,0,0,0,2.0,,,47,0,1,2015,11,21,2,2015,9,12,2,,,,-1
,,,1.0,6,0,0,8,0,0,0,7.0,612.2197381784796,,39,0,0,2016,7,26,5,2015,9,28,1,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,568.8441080075489,,30,0,0,2016,5,31,5,2016,2,28,3,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,472.4897142945365,,48,0,0,2016,8,27,2,2016,7,13,6,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,,,19,0,0,2015,6,24,6,2015,5,20,6,,,,-1
1.0,1.0,0.0,2.0,1,0,4,4,0,0,0,9.0,621.095862512661,,55,1,0,2016,9,21,6,2015,8,17,1,2016.0,2.0,20.0,2
,,,1.0,3,0,0,5,0,0,0,5.0,600.5436816987657,,24,0,0,2016,7,7,4,2016,1,21,4,,,,-1
3.0,2.0,1.0,0.0,3,0,0,6,0,0,0,6.0,583.4756049814409,,25,1,1,2016,5,11,6,2015,10,28,6,2016.0,1.0,30.0,2
,,,0.0,1,0,0,3,0,0,0,2.0,465.2540168069679,,50,0,0,2016,12,8,4,2016,9,13,5,,,,-1
3.0,1.0,0.0,0.0,4,0,0,4,0,0,0,3.0,478.1000674053026,,26,1,1,2016,3,3,4,2015,11,14,2,2015.0,12.0,13.0,3
,,,0.0,6,0,2,0,0,0,0,2.0,567.3661666669802,,33,1,0,2016,1,16,2,2015,11,7,2,,,,-1
1.0,1.0,0.0,2.0,3,0,0,10,0,0,0,8.0,530.9303819582392,,24,0,1,2016,4,26,5,2015,8,4,5,2015.0,10.0,6.0,5
,,,0.0,3,0,0,2,0,0,0,2.0,449.7150210690367,,30,1,1,2015,11,18,6,2015,8,22,2,,,,-1
,,,0.0,0,0,0,3,0,0,0,3.0,566.6879829853025,,25,0,0,2015,6,10,6,2015,3,13,0,,,,-1
,,,0.0,0,0,0,4,0,0,0,4.0,618.2204240524505,,30,0,0,2016,8,20,2,2016,4,10,3,,,,-1
,,,0.0,3,0,1,0,0,0,0,1.0,,,24,0,0,2015,11,6,0,2015,10,5,1,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,646.9827401563746,,43,0,0,2016,5,24,5,2015,11,16,1,,,,-1
,,,1.0,2,1,1,0,0,0,0,3.0,541.7794137059703,,21,0,0,2015,11,18,6,2015,8,1,2,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,491.21705411609526,,55,0,0,2016,1,30,2,2015,10,19,1,,,,-1
,,,1.0,3,0,0,3,0,0,0,5.0,653.280525761654,,32,0,0,2015,8,27,4,2015,3,26,4,,,,-1
,,,2.0,0,0,0,8,0,0,0,8.0,,,22,0,0,2016,7,17,3,2015,4,16,4,,,,-1
,,,0.0,4,0,0,0,1,0,0,,542.1798898067877,,34,1,0,2015,11,23,1,2015,10,31,2,,,,-1
,,,1.0,3,0,0,0,0,0,0,,632.9521775533601,,31,0,0,2016,11,28,1,2016,11,9,6,,,,-1
,,,1.0,7,0,0,0,3,0,0,1.0,651.8450952630212,,32,0,0,2016,7,9,2,2016,5,10,5,,,,-1
1.0,1.0,1.0,3.0,2,2,5,0,4,0,0,10.0,595.8134257114565,,26,0,0,2016,10,23,3,2015,12,15,5,2016.0,6.0,20.0,1
2.0,2.0,2.0,1.0,6,0,4,3,0,0,0,9.0,,,20,0,1,2016,3,1,5,2015,4,27,1,2015.0,6.0,30.0,5
,,,1.0,4,0,0,3,0,0,0,3.0,642.4377559882863,,49,0,0,2016,11,12,2,2016,2,17,6,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,609.6813930872381,,28,0,0,2016,6,9,4,2016,3,29,5,,,,-1
,,,2.0,4,0,0,0,9,0,0,6.0,542.1798898067877,,34,1,0,2016,5,17,5,2015,10,31,2,,,,-1
,,,0.0,7,0,1,0,0,0,0,1.0,553.0878990686296,,35,0,0,2016,8,5,0,2016,6,30,4,,,,-1
1.0,1.0,1.0,1.0,1,0,0,3,0,0,0,3.0,541.7794137059703,,18,0,0,2016,8,6,2,2016,5,6,0,2016.0,7.0,8.0,0
,,,2.0,0,0,0,10,0,0,0,6.0,582.8206350320019,,25,0,0,2015,10,9,0,2015,3,28,2,,,,-1
,,,0.0,1,0,0,2,0,0,0,2.0,610.2103017898813,,52,0,1,2015,11,7,2,2015,8,22,2,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,590.3764062184953,,40,0,1,2015,11,13,0,2015,9,15,5,,,,-1
,,,0.0,2,0,0,1,0,0,0,1.0,611.1114925019699,,52,1,0,2016,8,10,6,2016,6,21,5,,,,-1
,,,0.0,4,0,1,0,0,0,0,1.0,441.0366848711322,,45,0,0,2015,12,23,6,2015,11,11,6,,,,-1
1.0,0.0,0.0,2.0,4,0,0,4,0,0,0,5.0,653.280525761654,,37,0,0,2016,7,3,3,2015,12,13,3,2016.0,1.0,15.0,0
,,,0.0,3,0,0,3,0,0,0,3.0,601.9791121973982,,27,0,0,2016,9,21,6,2016,6,1,6,,,,-1
,,,0.0,4,0,0,3,0,0,0,3.0,557.7174340160099,,20,0,0,2016,7,12,5,2016,4,11,1,,,,-1
,,,2.0,3,0,0,12,0,0,0,12.0,563.4349010224441,,34,1,0,2016,9,28,6,2015,5,28,4,,,,-1
5.0,5.0,0.0,7.0,6,0,0,14,0,0,0,13.0,612.2197381784796,,36,0,0,2016,11,19,2,2015,9,29,5,2016.0,3.0,1.0,5
,,,5.0,4,0,0,3,8,0,0,12.0,539.8272249300662,,24,0,0,2016,12,2,0,2015,9,29,5,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,591.1077487084037,,34,0,1,2015,12,29,5,2015,7,27,1,,,,-1
,,,0.0,3,0,0,4,0,0,0,4.0,470.0316843723512,,45,0,0,2016,10,27,4,2016,6,2,4,,,,-1
,,,2.0,3,0,0,1,15,0,0,16.0,525.2104580686209,,38,0,0,2016,10,14,0,2015,4,18,2,,,,-1
,,,9.0,3,0,0,13,0,0,0,12.0,605.7392220421829,,31,0,0,2016,4,9,2,2015,3,20,0,,,,-1
,,,0.0,4,0,0,1,1,0,0,2.0,601.9791121973982,,28,0,0,2016,9,29,4,2016,7,6,6,,,,-1
,,,0.0,3,0,0,3,0,0,0,3.0,601.9791121973982,,35,0,0,2016,8,23,5,2016,5,4,6,,,,-1
,,,1.0,3,0,0,4,0,0,0,4.0,566.1584496416107,,62,0,1,2016,4,8,0,2015,11,26,4,,,,-1
,,,4.0,3,0,0,12,0,0,0,12.0,608.6852796676511,,36,0,0,2016,3,5,2,2015,2,22,3,,,,-1
,,,1.0,3,0,0,1,2,0,0,3.0,562.7414931224614,,28,0,0,2015,8,19,6,2015,4,22,6,,,,-1
,,,1.0,1,8,1,0,0,0,0,6.0,618.1232999402671,,51,0,0,2016,8,24,6,2016,2,6,2,,,,-1
,,,1.0,4,0,0,3,0,0,0,3.0,587.2201150624518,,39,0,0,2016,10,15,2,2015,8,29,2,,,,-1
,,,1.0,0,0,0,6,0,0,0,10.0,605.2084078836809,,32,0,0,2016,3,7,1,2015,4,30,4,,,,-1
,,,1.0,2,0,0,2,0,0,0,3.0,604.5935658711237,,29,0,0,2015,8,26,6,2015,5,15,0,,,,-1
,,,1.0,1,0,0,3,0,0,0,3.0,601.9791121973982,,43,0,0,2016,5,29,3,2015,11,12,4,,,,-1
,,,6.0,6,0,0,9,0,0,0,9.0,601.9791121973982,,42,0,0,2016,8,19,0,2015,10,31,2,,,,-1
,,,0.0,2,0,0,0,0,0,0,,567.819652569539,,32,0,0,2016,3,29,5,2016,3,25,0,,,,-1
,,,0.0,0,0,0,0,2,0,0,2.0,517.7859143757363,,21,1,0,2016,11,12,2,2016,8,28,3,,,,-1
,,,2.0,3,0,0,8,0,0,0,8.0,601.9791121973982,,33,0,0,2016,5,28,2,2015,9,14,1,,,,-1
,,,1.0,1,0,0,8,0,0,0,5.0,517.7859143757363,,21,1,0,2016,2,14,3,2015,9,7,1,,,,-1
,,,0.0,6,0,0,1,0,0,0,,496.6543885848495,,36,0,1,2016,4,26,5,2016,3,25,0,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,634.1683529093362,,35,0,0,2016,10,8,2,2016,8,28,3,,,,-1
,,,2.0,4,0,0,0,6,0,0,5.0,610.3941087217587,,32,1,0,2016,6,23,4,2015,12,29,5,,,,-1
,,,5.0,2,0,0,15,0,0,0,12.0,636.4370701143151,,51,0,0,2016,4,12,5,2015,3,8,3,,,,-1
3.0,2.0,0.0,8.0,6,1,0,15,0,0,0,7.0,606.0914194981237,,34,0,0,2016,3,3,4,2015,7,11,2,2015.0,11.0,13.0,0
,,,1.0,6,0,0,7,6,0,0,11.0,643.8731864869187,,53,0,0,2016,8,7,3,2015,7,11,2,,,,-1
1.0,1.0,0.0,2.0,1,0,3,0,0,0,0,4.0,556.1869821682243,,26,0,0,2015,11,8,3,2015,3,30,1,2015.0,5.0,30.0,2
,,,4.0,3,0,13,0,0,1,0,9.0,589.8618123702144,,23,0,0,2016,10,3,1,2015,10,26,1,,,,-1
,,,4.0,3,0,0,14,0,0,0,14.0,582.8206350320019,,44,0,0,2016,8,15,1,2015,5,12,5,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,626.9514916793889,,48,0,0,2016,1,27,6,2015,11,2,1,,,,-1
,,,0.0,2,0,0,0,2,0,0,2.0,625.6194133972778,,36,0,0,2016,9,7,6,2016,7,4,1,,,,-1
,,,4.0,3,0,0,12,0,0,0,11.0,558.6203941857605,,46,0,0,2016,10,28,0,2015,12,1,5,,,,-1
,,,0.0,6,0,0,1,0,0,0,1.0,634.3876080519926,,40,0,0,2016,11,15,5,2016,9,15,4,,,,-1
,,,1.0,4,0,0,5,0,0,0,5.0,646.9827401563746,,41,0,0,2016,11,10,4,2016,4,15,0,,,,-1
2.0,0.0,0.0,3.0,1,0,0,6,0,0,0,6.0,477.14460097411234,,32,1,0,2016,10,25,5,2015,12,10,4,2016.0,5.0,14.0,2
,,,3.0,3,0,0,8,0,0,0,8.0,588.6346671618082,,23,0,0,2016,6,22,6,2015,10,7,6,,,,-1
,,,1.0,6,0,0,6,0,0,0,6.0,545.9380253197745,,22,0,0,2016,10,20,4,2016,4,7,4,,,,-1
,,,0.0,2,0,2,0,0,0,0,2.0,580.6849118427522,,39,0,0,2015,12,29,5,2015,10,7,6,,,,-1
,,,2.0,6,0,0,9,0,0,0,6.0,575.6446527175857,,37,0,0,2016,5,26,4,2015,10,24,2,,,,-1
1.0,1.0,1.0,2.0,3,0,0,7,6,0,0,11.0,562.7414931224614,,28,0,0,2016,5,6,0,2015,4,22,6,2016.0,1.0,30.0,2
1.0,1.0,0.0,2.0,5,0,5,6,0,0,0,7.0,568.674838833599,,33,0,0,2016,3,31,4,2015,8,4,5,2016.0,3.0,6.0,3
,,,0.0,2,0,0,0,1,0,0,2.0,590.3764062184953,,23,0,0,2016,8,14,3,2016,5,22,3,,,,-1
,,,1.0,3,0,0,1,0,0,0,3.0,616.7108656983075,,37,0,0,2015,12,21,1,2015,5,19,5,,,,-1
,,,1.0,3,0,0,7,0,0,0,7.0,609.6813930872381,,42,0,0,2016,9,23,0,2015,8,1,2,,,,-1
,,,3.0,3,0,0,8,0,0,0,8.0,596.9202670003227,,35,0,1,2016,11,7,1,2016,3,7,1,,,,-1
2.0,2.0,0.0,3.0,3,0,0,12,0,0,0,12.0,591.4810673155042,,26,1,0,2016,3,20,3,2015,2,27,0,2015.0,6.0,30.0,5
,,,1.0,0,0,0,4,0,0,0,3.0,572.6966468517686,,26,0,0,2015,9,25,0,2015,5,7,4,,,,-1
,,,1.0,6,0,0,6,0,0,0,5.0,603.1581353724912,,45,0,0,2016,4,19,5,2015,11,14,2,,,,-1
1.0,0.0,0.0,0.0,2,0,0,3,0,0,0,2.0,587.1992366631756,,31,0,0,2015,12,28,1,2015,10,13,5,2015.0,12.0,13.0,3
,,,2.0,2,0,0,5,0,0,0,5.0,588.4146771444388,,43,0,0,2016,12,13,5,2015,10,20,5,,,,-1
,,,2.0,3,0,0,10,0,0,0,9.0,493.0859983333924,,24,1,0,2016,1,8,0,2015,3,24,5,,,,-1
,,,1.0,3,0,0,5,0,0,0,4.0,646.9827401563746,,43,0,0,2016,7,14,4,2015,11,16,1,,,,-1
,,,2.0,3,0,0,9,0,0,0,8.0,508.8849566956269,,60,0,0,2016,6,3,0,2015,9,23,6,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,,,18,0,1,2015,12,14,1,2015,11,13,0,,,,-1
,,,2.0,3,0,0,9,0,0,0,9.0,646.9827401563746,,33,0,0,2016,6,14,5,2015,8,14,0,,,,-1
,,,1.0,6,0,0,3,0,0,0,3.0,635.6037834079689,,36,0,0,2016,11,21,1,2016,5,11,6,,,,-1
,,,1.0,0,0,0,2,0,0,0,3.0,635.6037834079689,,28,0,0,2015,10,22,4,2015,3,15,3,,,,-1
,,,0.0,4,0,0,1,0,0,0,1.0,532.0544183831076,,41,0,0,2016,8,20,2,2016,7,20,6,,,,-1
,,,0.0,3,0,0,3,0,0,0,3.0,597.5512716220405,,27,0,0,2015,12,25,0,2015,9,3,4,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,563.556304714538,,35,0,0,2015,12,10,4,2015,10,26,1,,,,-1
,,,0.0,5,0,6,0,1,0,0,6.0,453.18472742579337,,30,0,0,2016,10,6,4,2016,4,2,2,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,464.6807795421543,,26,1,1,2016,1,8,0,2015,11,15,3,,,,-1
,,,0.0,2,0,0,5,0,0,0,5.0,514.6373161815156,,44,0,0,2016,8,1,1,2016,2,4,4,,,,-1
,,,0.0,5,0,0,1,0,0,0,1.0,572.4755399235282,,32,0,0,2016,11,19,2,2016,10,14,0,,,,-1
5.0,3.0,1.0,13.0,6,0,0,4,8,0,0,12.0,601.9791121973982,,27,0,0,2016,10,24,1,2015,10,6,5,2016.0,2.0,6.0,2
,,,0.0,1,0,0,0,5,0,0,1.0,632.9521775533601,,32,0,0,2016,3,13,3,2016,2,6,2,,,,-1
,,,0.0,3,0,0,1,0,0,0,,491.0001775006109,,27,0,0,2015,11,26,4,2015,10,28,6,,,,-1
1.0,0.0,0.0,2.0,3,0,0,0,8,0,0,9.0,482.3959611700005,,36,0,0,2016,10,31,1,2015,12,29,5,2016.0,5.0,30.0,1
,,,0.0,3,0,0,1,2,0,0,2.0,600.5436816987657,,25,0,0,2016,6,15,6,2016,3,19,2,,,,-1
,,,2.0,2,0,0,7,0,0,0,5.0,585.6878937570042,,27,1,0,2016,3,16,6,2015,9,28,1,,,,-1
,,,0.0,4,0,0,1,0,1,0,2.0,501.1381003043463,,35,0,0,2016,9,23,0,2016,7,11,1,,,,-1
,,,2.0,6,0,0,6,0,0,0,5.0,579.4577666343463,,36,0,0,2016,3,6,3,2015,9,26,2,,,,-1
,,,1.0,3,0,0,10,0,0,0,8.0,663.2322317466353,,49,0,0,2016,10,16,3,2015,8,28,0,,,,-1
,,,4.0,7,0,0,15,0,0,0,16.0,551.4273001602112,,48,0,0,2016,11,23,6,2015,4,19,3,,,,-1
,,,0.0,4,0,0,1,0,0,0,,527.6233643091334,,53,0,0,2016,7,3,3,2016,6,3,0,,,,-1
,,,1.0,0,0,0,2,0,0,0,3.0,600.5436816987657,,23,0,0,2016,3,19,2,2015,12,14,1,,,,-1
1.0,2.0,1.0,2.0,3,0,0,7,0,0,0,7.0,572.6966468517686,,25,0,1,2016,3,16,6,2015,4,19,3,2015.0,6.0,1.0,1
,,,0.0,3,0,0,3,0,0,0,2.0,634.3876080519926,,37,0,0,2016,3,13,3,2015,12,18,0,,,,-1
,,,,5,0,0,0,0,0,0,,519.2177832481299,,49,1,1,2015,10,8,4,2015,10,7,6,,,,-1
,,,0.0,3,0,0,0,0,0,0,,556.6661975422942,,28,0,0,2015,10,6,5,2015,9,21,1,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,637.333665677461,,38,0,0,2016,3,20,3,2015,11,19,4,,,,-1
,,,2.0,3,0,0,5,0,0,0,5.0,625.6194133972778,,28,0,0,2016,3,20,3,2015,10,4,3,,,,-1
,,,3.0,2,0,17,1,0,0,0,18.0,541.7794137059703,,19,0,0,2016,8,17,6,2015,2,13,0,,,,-1
,,,0.0,2,0,0,1,0,0,0,1.0,639.4927671355108,,64,0,0,2015,10,10,2,2015,9,9,6,,,,-1
,,,0.0,2,0,0,4,0,0,0,4.0,611.1168235858707,,28,0,0,2016,1,15,0,2015,8,30,3,,,,-1
,,,0.0,4,0,0,4,0,0,0,4.0,628.8821125713023,,49,0,0,2016,7,25,1,2016,2,28,3,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,635.1049918322037,,60,0,0,2016,1,27,6,2015,11,25,6,,,,-1
,,,0.0,6,0,0,0,6,0,0,6.0,594.9550259487797,,56,0,0,2016,7,5,5,2015,12,31,4,,,,-1
,,,0.0,6,0,0,3,2,0,0,5.0,604.8840357781229,,43,0,0,2016,9,18,3,2016,4,15,0,,,,-1
,,,3.0,3,0,0,12,0,0,0,12.0,611.1168235858707,,47,0,0,2016,7,28,4,2015,5,1,0,,,,-1
,,,1.0,2,0,0,3,0,0,0,3.0,627.0548438959104,,24,0,0,2016,10,27,4,2016,6,7,5,,,,-1
,,,0.0,2,0,0,3,0,0,0,2.0,544.1299141537011,,31,1,1,2016,9,9,0,2016,6,13,1,,,,-1
1.0,1.0,0.0,0.0,1,0,0,4,0,0,0,4.0,672.6355025908429,,56,0,0,2016,8,7,3,2016,3,13,3,2016.0,4.0,15.0,0
,,,0.0,3,0,0,4,0,0,0,4.0,448.4962149643024,,30,1,0,2016,10,19,6,2016,6,18,2,,,,-1
,,,0.0,2,0,0,0,6,0,0,4.0,523.1291219503287,,47,1,0,2015,12,13,3,2015,8,9,3,,,,-1
,,,3.0,2,0,0,10,0,1,0,10.0,634.3876080519926,,40,0,0,2016,4,6,6,2015,5,8,0,,,,-1
,,,0.0,6,0,0,1,0,0,0,1.0,514.7449023133503,,19,0,0,2016,9,1,4,2016,7,16,2,,,,-1
,,,4.0,2,0,18,1,0,0,0,19.0,541.7794137059703,,19,0,0,2016,10,3,1,2015,2,13,0,,,,-1
,,,0.0,7,0,0,5,0,0,0,5.0,566.3829068882611,,39,1,0,2016,6,24,0,2016,1,17,3,,,,-1
,,,2.0,2,0,0,0,4,0,0,3.0,608.9586782231262,,34,1,0,2016,6,27,1,2016,3,6,3,,,,-1
,,,1.0,1,0,0,1,4,0,0,6.0,634.3876080519926,,37,0,0,2016,8,31,6,2015,11,15,3,,,,-1
,,,1.0,-1,0,0,6,0,0,0,6.0,504.8414628719304,,32,0,0,2016,11,6,3,2016,4,22,0,,,,-1
,,,1.0,4,0,0,8,2,0,0,10.0,524.5655705814701,,31,1,0,2016,5,26,4,2015,6,4,4,,,,-1
,,,1.0,1,0,0,6,0,0,0,6.0,585.9929698540457,,30,0,0,2016,5,16,1,2015,9,20,3,,,,-1
1.0,0.0,0.0,0.0,2,0,0,1,2,0,0,3.0,607.7498570271673,,28,0,0,2015,12,18,0,2015,9,5,2,2015.0,12.0,6.0,3
,,,1.0,4,0,0,3,0,0,0,3.0,497.9100552163282,,22,0,0,2016,7,28,4,2016,4,8,0,,,,-1
,,,2.0,2,0,0,0,11,0,0,9.0,607.646504810646,,28,0,0,2016,9,20,5,2015,12,10,4,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,613.5235468535658,,47,1,0,2015,8,24,1,2015,4,2,4,,,,-1
,,,2.0,3,0,0,8,0,0,0,7.0,532.6429282805618,,42,0,0,2016,5,29,3,2015,10,23,0,,,,-1
1.0,1.0,0.0,8.0,4,0,0,16,0,0,0,16.0,630.8192477368675,,36,0,0,2016,12,16,0,2015,5,27,6,2016.0,7.0,1.0,0
,,,1.0,0,0,0,6,0,0,0,7.0,584.0269018411319,,41,0,0,2016,10,15,2,2015,4,5,3,,,,-1
,,,1.0,3,0,0,4,0,0,0,4.0,639.4927671355108,,53,0,0,2016,7,30,2,2016,3,6,3,,,,-1
,,,1.0,3,0,0,4,0,0,0,4.0,595.8134257114565,,33,0,0,2015,11,7,2,2015,5,13,6,,,,-1
,,,3.0,2,0,0,15,0,0,0,15.0,614.5937381543307,,56,0,0,2016,11,17,4,2015,4,4,2,,,,-1
,,,0.0,6,0,0,1,1,0,0,2.0,634.3876080519926,,40,0,0,2016,7,17,3,2016,5,7,2,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,607.0379669678375,,52,0,0,2015,8,21,0,2015,6,7,3,,,,-1
,,,0.0,6,0,0,0,7,0,0,5.0,516.3671984510079,,32,0,0,2016,10,13,4,2016,5,2,1,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,632.9521775533601,,46,0,0,2016,9,25,3,2016,7,10,3,,,,-1
,,,2.0,6,0,0,7,0,0,0,7.0,601.6259140670437,,31,1,0,2016,10,17,1,2016,3,2,6,,,,-1
,,,3.0,5,0,0,17,0,0,0,12.0,600.5436816987657,,40,0,0,2016,11,15,5,2015,7,27,1,,,,-1
,,,0.0,6,0,0,3,0,0,0,2.0,575.3420005899792,,40,0,0,2016,5,26,4,2016,2,28,3,,,,-1
1.0,0.0,0.0,0.0,3,0,0,3,2,0,0,5.0,,,19,0,1,2016,2,11,4,2015,9,10,4,2016.0,1.0,15.0,0
,,,0.0,6,0,0,4,0,0,0,4.0,568.6240784464543,,43,0,0,2016,8,1,1,2016,3,10,4,,,,-1
,,,1.0,6,0,0,6,0,0,0,6.0,568.1234134839351,,38,0,0,2016,9,28,6,2015,10,3,2,,,,-1
1.0,1.0,0.0,1.0,3,0,0,10,0,0,0,10.0,572.6966468517686,,24,0,0,2016,9,14,6,2015,3,15,3,2016.0,8.0,20.0,2
1.0,1.0,1.0,3.0,2,0,0,10,0,0,0,10.0,600.5436816987657,,43,0,0,2016,9,22,4,2015,10,20,5,2015.0,11.0,20.0,0
,,,0.0,2,0,0,2,0,0,0,1.0,564.9671223278916,,24,0,0,2016,8,26,0,2016,7,7,4,,,,-1
,,,0.0,0,0,0,1,0,0,0,,440.0812184399418,,27,0,1,2016,4,29,0,2016,4,15,0,,,,-1
,,,0.0,2,0,0,0,1,0,0,3.0,570.7376940129443,,31,0,0,2016,8,30,5,2016,5,29,3,,,,-1
,,,1.0,3,0,0,4,0,0,0,6.0,642.4377559882863,,64,0,0,2016,4,20,6,2015,6,26,0,,,,-1
,,,0.0,4,0,0,0,1,0,0,,557.8643896823575,,25,0,0,2016,1,10,3,2015,12,14,1,,,,-1
1.0,0.0,0.0,0.0,4,0,2,2,0,0,0,3.0,521.1413484069476,,34,0,1,2016,5,7,2,2016,1,19,5,2016.0,3.0,20.0,3
,,,1.0,4,0,0,5,0,0,0,5.0,572.6966468517686,,34,0,0,2016,10,13,4,2016,5,2,1,,,,-1
,,,0.0,4,0,0,2,0,0,0,2.0,632.9521775533601,,35,0,0,2016,11,17,4,2016,9,20,5,,,,-1
,,,0.0,6,0,0,1,0,0,0,,625.6194133972778,,26,0,0,2016,8,29,1,2016,8,6,2,,,,-1
,,,1.0,6,0,0,0,6,0,0,6.0,635.6037834079689,,37,0,0,2016,10,12,6,2016,1,3,3,,,,-1
,,,2.0,3,0,0,6,0,0,0,6.0,542.4494691001673,,40,0,0,2016,8,21,3,2015,9,18,0,,,,-1
,,,3.0,3,0,0,9,0,0,0,8.0,607.8213017676159,,45,0,0,2016,11,27,3,2015,7,23,4,,,,-1
,,,1.0,3,0,0,2,0,0,0,3.0,601.9791121973982,,27,0,0,2015,8,20,4,2015,3,24,5,,,,-1
,,,6.0,3,0,0,16,0,0,0,16.0,572.4755399235282,,38,0,0,2016,8,16,5,2015,4,4,2,,,,-1
,,,5.0,6,0,0,13,0,0,0,8.0,542.3983965807104,,39,0,0,2016,9,3,2,2015,10,31,2,,,,-1
